Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Texas,US,2020-05-09 02:32:39,31.0545,-97.5635,37246,1025,19197.0,17024.0,48,162.0479068536484,477118.0,,2.7519733662675185,84000048,USA,2075.8195033614084,
Utah,US,2020-05-09 02:32:39,40.15,-111.8624,5919,61,2769.0,3089.0,49,206.5332766666597,138688.0,488.0,1.0305794897786789,84000049,USA,4839.278100075299,8.244635918229429
Vermont,US,2020-05-09 02:32:39,44.0459,-72.7107,919,53,737.0,129.0,50,150.5099158028861,19008.0,,5.767138193688793,84000050,USA,3113.049488118888,
Virgin Islands,US,2020-05-09 02:32:39,18.3358,-64.8963,68,4,57.0,7.0,78,63.392624081739186,1092.0,,5.882352941176472,850,VIR,1018.0109631949882,
Virginia,US,2020-05-09 02:32:39,37.7693,-78.17,22342,812,2997.0,18533.0,51,282.55153827572985,129945.0,4622.0,3.6344105272580784,84000051,USA,1643.3694226676093,20.687494405156208
Washington,US,2020-05-09 02:32:39,47.4009,-121.4905,16388,905,,15483.0,53,217.07676752718064,230680.0,,5.522333414693677,84000053,USA,3055.6058538668553,
West Virginia,US,2020-05-09 02:32:39,38.4912,-80.9545,1323,52,761.0,510.0,54,100.00015117180828,59436.0,,3.930461073318216,84000054,USA,4492.523798221917,
Wisconsin,US,2020-05-09 02:32:39,44.2685,-89.6165,9590,384,4694.0,4512.0,55,185.3293731982806,106855.0,1767.0,4.004171011470281,84000055,USA,2065.0021035560244,18.42544316996872
Wyoming,US,2020-05-09 02:32:39,42.756,-107.3025,644,7,428.0,209.0,56,129.51492237149063,12038.0,60.0,1.0869565217391304,84000056,USA,2420.9637197329253,9.316770186335404
Alabama,US,2020-05-10 02:32:34,32.3182,-86.9023,9668,390,,9278.0,1,206.18921678168658,125494.0,1228.0,4.033926354985518,84000001,USA,2676.407692470105,12.701696317749276
Alaska,US,2020-05-10 02:32:34,61.3707,-152.4044,378,10,318.0,50.0,2,63.237245064399936,26449.0,,2.6455026455026456,84000002,USA,4424.766917217762,
American Samoa,US,2020-05-10 02:32:34,-14.271,-170.132,0,0,,0.0,60,0.0,83.0,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-10 02:32:34,33.7298,-111.4312,10960,532,2684.0,7744.0,4,150.57598749889573,128940.0,1514.0,4.854014598540147,84000004,USA,1771.4660427105493,13.813868613138686
Arkansas,US,2020-05-10 02:32:34,34.9697,-92.3731,3747,88,2968.0,691.0,5,144.7261847790695,65528.0,471.0,2.348545503069122,84000005,USA,2530.9894412070635,12.570056044835871
California,US,2020-05-10 02:32:34,36.1162,-119.6816,66558,2687,,63871.0,6,169.75348788098128,912570.0,,4.037080441119024,84000006,USA,2327.4728873395693,
Colorado,US,2020-05-10 02:32:34,39.0598,-105.3111,19375,967,2974.0,15434.0,8,341.9029355653698,96772.0,3600.0,4.990967741935483,84000008,USA,1707.6970777048755,18.580645161290324
Connecticut,US,2020-05-10 02:32:34,41.5978,-72.7554,32984,2932,5413.0,24639.0,9,925.142912758496,123569.0,9389.0,8.889158379820516,84000009,USA,3465.8920866679173,28.4653165170992
Delaware,US,2020-05-10 02:32:34,39.3185,-75.5071,6277,221,2450.0,3606.0,10,644.6120415213542,29296.0,,3.5207901863947746,84000010,USA,3008.531841390727,
Diamond Princess,US,2020-05-10 02:32:34,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-10 02:32:34,38.8974,-77.0268,6102,311,879.0,4912.0,11,864.6133398701237,28183.0,,5.0966896099639465,84000011,USA,3993.346076296247,
Florida,US,2020-05-10 02:32:34,27.7663,-81.6868,40001,1715,,38286.0,12,188.39420841699788,527731.0,7325.0,4.28739281517962,84000012,USA,2485.474463191188,18.312042198945026
Georgia,US,2020-05-10 02:32:34,33.0406,-83.6431,32588,1403,,31185.0,13,321.3999102313127,235324.0,5987.0,4.305265741990917,84000013,USA,2320.888439771493,18.371793298146557
Grand Princess,US,2020-05-10 02:32:34,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-10 02:32:34,13.4443,144.7937,151,5,124.0,22.0,66,91.94478441688129,3794.0,,3.3112582781456954,316,GUM,2310.188821706276,
Hawaii,US,2020-05-10 02:32:34,21.0943,-157.4983,631,17,566.0,48.0,15,44.56888258536247,36262.0,81.0,2.6941362916006337,84000015,USA,2561.262789715395,12.83676703645008
Idaho,US,2020-05-10 02:32:34,44.2405,-114.4788,2205,67,1442.0,696.0,16,136.91425690330377,31806.0,206.0,3.0385487528344672,84000016,USA,1974.9183016174509,9.342403628117914
Illinois,US,2020-05-10 02:32:34,40.3495,-88.9861,76085,3349,,72736.0,17,648.3235317199648,416331.0,,4.401656042583952,84000017,USA,3547.574216790493,
Indiana,US,2020-05-10 02:32:34,39.8494,-86.2583,23732,1490,,22242.0,18,362.65314424188034,135686.0,4389.0,6.278442609135345,84000018,USA,2073.4432213721466,18.494016517781894
Iowa,US,2020-05-10 02:32:34,42.0115,-93.2105,11671,252,5011.0,6408.0,19,445.33682246014735,71476.0,,2.1591980121669097,84000019,USA,2727.349389269257,
Kansas,US,2020-05-10 02:32:34,38.5266,-96.7265,6829,174,350.0,6305.0,20,280.0505887254725,49933.0,635.0,2.547957241177332,84000020,USA,2047.7033309165354,9.298579587055208
Kentucky,US,2020-05-10 02:32:34,37.6681,-84.6701,6440,304,2266.0,3870.0,21,188.12240692687732,86447.0,1696.0,4.720496894409939,84000021,USA,2525.251197454622,26.33540372670808
Louisiana,US,2020-05-10 02:32:34,31.1695,-91.8678,31417,2267,20316.0,8834.0,22,683.384428919275,212157.0,,7.215838558742082,84000022,USA,4614.851522622359,
Maine,US,2020-05-10 02:32:34,44.6939,-69.3819,1408,64,857.0,487.0,23,119.93124396297804,23500.0,198.0,4.545454545454546,84000023,USA,2001.6933473934546,14.0625
Maryland,US,2020-05-10 02:32:34,39.0639,-76.8021,31534,1614,2159.0,27761.0,24,530.5775292828016,156028.0,5932.0,5.1182850256865615,84000024,USA,2625.2600602187163,18.81144161857043
Massachusetts,US,2020-05-10 02:32:34,42.2302,-71.5301,76743,4840,,71903.0,25,1118.0878385820508,376537.0,7551.0,6.30676413483966,84000025,USA,5485.86112708872,9.839333880614518
Michigan,US,2020-05-10 02:32:34,43.3266,-84.5361,46815,4530,22686.0,19599.0,26,587.5922949159806,273486.0,,9.676385773790454,84000026,USA,3432.6234405082105,
Minnesota,US,2020-05-10 02:32:34,45.6945,-93.9002,10790,558,6322.0,3910.0,27,218.1364155193446,106263.0,1612.0,5.171455050973123,84000027,USA,2148.2696869631245,14.93975903614458
Mississippi,US,2020-05-10 02:32:34,32.7416,-89.6787,9378,421,4421.0,4536.0,28,323.91477497628836,81479.0,1512.0,4.489230113030497,84000028,USA,2814.272974012902,16.122840690978887
Missouri,US,2020-05-10 02:32:34,38.4561,-92.2884,9911,494,,9417.0,29,169.14539506739192,108898.0,,4.984360811219856,84000029,USA,1858.500174760251,
Montana,US,2020-05-10 02:32:34,46.9219,-110.4544,458,16,422.0,20.0,30,52.887629952874576,21329.0,62.0,3.4934497816593884,84000030,USA,2462.969998394895,13.537117903930133
Nebraska,US,2020-05-10 02:32:34,41.1254,-98.2681,8093,90,,8003.0,31,530.5938875164561,42976.0,,1.1120721611268998,84000031,USA,2817.5958124190306,
Nevada,US,2020-05-10 02:32:34,38.3135,-117.0554,6171,313,205.0,5653.0,32,204.5614789950731,56111.0,,5.072111489223789,84000032,USA,1860.0144462635792,
New Hampshire,US,2020-05-10 02:32:34,43.4525,-71.5639,3011,131,1210.0,1670.0,33,226.70666220933208,32298.0,309.0,4.350714048488873,84000033,USA,2431.807298584194,10.262371305214216
New Jersey,US,2020-05-10 02:32:34,40.2989,-74.521,137397,9116,15642.0,112639.0,34,1546.8820189615399,305206.0,,6.634788241373537,84000034,USA,3436.157073874799,
New Mexico,US,2020-05-10 02:32:34,34.8405,-106.2485,4778,191,1189.0,3398.0,35,286.53106115441193,93262.0,789.0,3.9974884889074933,84000035,USA,5592.812855877514,16.513185433235662
New York,US,2020-05-10 02:32:34,42.1657,-74.9481,333122,26612,57180.0,249330.0,36,1975.6924623503014,1153768.0,72255.0,7.988664813491753,84000036,USA,6842.810564600905,21.690251619526784
North Carolina,US,2020-05-10 02:32:34,35.6301,-79.8064,14478,551,,13927.0,37,145.97885131643622,186362.0,,3.8057742782152233,84000037,USA,1879.0517121863306,
North Dakota,US,2020-05-10 02:32:34,47.5289,-99.784,1464,35,762.0,667.0,38,241.417636020039,43933.0,110.0,2.390710382513661,84000038,USA,7244.672816440147,7.513661202185792
Northern Mariana Islands,US,2020-05-10 02:32:34,15.0979,145.6739,16,2,12.0,2.0,69,29.014942695488177,2337.0,,12.5,580,MNP,4237.995067459742,
Ohio,US,2020-05-10 02:32:34,40.3888,-82.7649,23697,1331,,22366.0,39,212.07532580504855,196670.0,4300.0,5.616744735620543,84000039,USA,1760.090067353627,18.14575684685825
Oklahoma,US,2020-05-10 02:32:34,35.5653,-96.9289,4490,270,3154.0,1066.0,40,122.75695162501222,95869.0,822.0,6.013363028953228,84000040,USA,2621.0659677813587,18.30734966592428
Oregon,US,2020-05-10 02:32:34,44.572,-122.0709,3160,127,1125.0,1908.0,41,78.86053514359855,74620.0,662.0,4.018987341772152,84000041,USA,1862.206687473204,20.94936708860759
Pennsylvania,US,2020-05-10 02:32:34,40.5908,-77.2098,58560,3779,,54781.0,42,465.2235468258701,277107.0,,6.453210382513661,84000042,USA,2201.44640352248,
Puerto Rico,US,2020-05-10 02:32:34,18.2208,-66.5901,2173,108,,2065.0,72,74.07765984138584,2173.0,,4.970087436723424,630,PRI,74.07765984138584,
Rhode Island,US,2020-05-10 02:32:34,41.6809,-71.5118,10989,418,772.0,9799.0,44,1037.3234430944692,87815.0,1218.0,3.803803803803804,84000044,USA,8289.431081567096,11.083811083811083
South Carolina,US,2020-05-10 02:32:34,33.8569,-80.945,7531,330,4120.0,3081.0,45,149.42534437174788,80963.0,1252.0,4.38188819545877,84000045,USA,1606.4166984955282,16.624618244589033
South Dakota,US,2020-05-10 02:32:34,44.2998,-99.4388,3393,34,2125.0,1234.0,46,461.07309224723195,22952.0,253.0,1.0020630710285885,84000046,USA,3118.935930815935,7.4565281461833175
Tennessee,US,2020-05-10 02:32:34,35.7478,-86.6923,14768,242,7369.0,7157.0,47,224.9529278991441,252748.0,1319.0,1.6386782231852657,84000047,USA,3849.9730918643604,8.931473456121344
Texas,US,2020-05-10 02:32:34,31.0545,-97.5635,38394,1066,20141.0,17187.0,48,167.0425639193196,489294.0,,2.7764754909621296,84000048,USA,2128.7941936328475,
Utah,US,2020-05-10 02:32:34,40.15,-111.8624,6103,66,2901.0,3136.0,49,212.9536387052921,143294.0,498.0,1.0814353596591841,84000049,USA,4999.996510672805,8.159921350155662
Vermont,US,2020-05-10 02:32:34,44.0459,-72.7107,921,53,744.0,124.0,50,150.8374673062656,19527.0,,5.754614549402822,84000050,USA,3198.049103245872,
Virgin Islands,US,2020-05-10 02:32:34,18.3358,-64.8963,68,4,57.0,7.0,78,63.392624081739186,1092.0,,5.882352941176472,850,VIR,1018.0109631949882,
Virginia,US,2020-05-10 02:32:34,37.7693,-78.17,23196,827,3124.0,19245.0,51,293.35178058561587,137149.0,4717.0,3.5652698741162268,84000051,USA,1734.4759163449148,20.335402655630286
Washington,US,2020-05-10 02:32:34,47.4009,-121.4905,16674,921,,15753.0,53,220.86514655529717,235835.0,3450.0,5.52356962936308,84000053,USA,3123.8893989365783,20.690896005757466
West Virginia,US,2020-05-10 02:32:34,38.4912,-80.9545,1323,52,761.0,510.0,54,100.00015117180828,60997.0,,3.930461073318216,84000054,USA,4610.513394578072,
Wisconsin,US,2020-05-10 02:32:34,44.2685,-89.6165,9939,398,4875.0,4666.0,55,192.0738936619093,111874.0,1806.0,4.004427004728846,84000055,USA,2161.9956514269493,18.170842137035923
Wyoming,US,2020-05-10 02:32:34,42.756,-107.3025,653,7,438.0,208.0,56,131.324913522645,12047.0,64.0,1.0719754977029097,84000056,USA,2422.77371088408,9.800918836140886
Alabama,US,2020-05-11 02:32:34,32.3182,-86.9023,9889,393,,9496.0,1,210.9024787705936,127421.0,1240.0,3.9741126504196584,84000001,USA,2717.504777776095,12.539184952978056
Alaska,US,2020-05-11 02:32:34,61.3707,-152.4044,379,10,324.0,45.0,2,63.40453936351211,27364.0,,2.638522427440633,84000002,USA,4577.841200905396,
American Samoa,US,2020-05-11 02:32:34,-14.271,-170.132,0,0,,0.0,60,0.0,83.0,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-11 02:32:34,33.7298,-111.4312,11119,536,2775.0,7808.0,4,152.760438412429,137739.0,1528.0,4.820577390053061,84000004,USA,1892.35273194438,13.7422430074647
Arkansas,US,2020-05-11 02:32:34,34.9697,-92.3731,4012,91,2968.0,953.0,5,154.96169024116008,65528.0,471.0,2.268195413758724,84000005,USA,2530.9894412070635,11.73978065802592
California,US,2020-05-11 02:32:34,36.1162,-119.6816,67600,2716,,64884.0,6,172.41106675011767,955664.0,,4.017751479289942,84000006,USA,2437.3823919332026,
Colorado,US,2020-05-11 02:32:34,39.0598,-105.3111,19703,971,3023.0,15709.0,8,347.6910213906829,100610.0,3623.0,4.92818352535147,84000008,USA,1775.424740502289,18.388062731563718
Connecticut,US,2020-05-11 02:32:34,41.5978,-72.7554,33554,2967,5413.0,25174.0,9,941.1304054904975,130192.0,9389.0,8.842462895630922,84000009,USA,3651.6555329206317,27.981760743875547
Delaware,US,2020-05-11 02:32:34,39.3185,-75.5071,6277,221,2537.0,3519.0,10,644.6120415213542,31039.0,,3.5207901863947746,84000010,USA,3187.527984193295,
Diamond Princess,US,2020-05-11 02:32:34,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-11 02:32:34,38.8974,-77.0268,6272,323,880.0,5069.0,11,888.7012238061974,29570.0,,5.149872448979592,84000011,USA,4189.874870527624,
Florida,US,2020-05-11 02:32:34,27.7663,-81.6868,40596,1721,,38875.0,12,191.1965022098559,538948.0,7404.0,4.239333924524583,84000012,USA,2538.303588358396,18.238250073898907
Georgia,US,2020-05-11 02:32:34,33.0406,-83.6431,33580,1406,,32174.0,13,331.1835333732502,243547.0,5997.0,4.187016081000595,84000013,USA,2401.9879691022925,17.858844550327575
Grand Princess,US,2020-05-11 02:32:34,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-11 02:32:34,13.4443,144.7937,151,5,124.0,22.0,66,91.94478441688129,3794.0,,3.3112582781456954,316,GUM,2310.188821706276,
Hawaii,US,2020-05-11 02:32:34,21.0943,-157.4983,632,17,551.0,64.0,15,44.6395147289209,37270.0,81.0,2.6898734177215187,84000015,USA,2632.459990422281,12.816455696202533
Idaho,US,2020-05-11 02:32:34,44.2405,-114.4788,2230,67,1473.0,690.0,16,138.4665727412097,32142.0,207.0,3.0044843049327348,84000016,USA,1995.781426478907,9.282511210762332
Illinois,US,2020-05-11 02:32:34,40.3495,-88.9861,77741,3406,,74335.0,17,662.4343783852505,429984.0,,4.381214545735197,84000017,USA,3663.9120123950493,
Indiana,US,2020-05-11 02:32:34,39.8494,-86.2583,24126,1508,,22618.0,18,368.6739321582508,140029.0,4389.0,6.250518113238829,84000018,USA,2139.8094191406653,18.191992041780647
Iowa,US,2020-05-11 02:32:34,42.0115,-93.2105,11959,265,5154.0,6540.0,19,456.32619825215517,74174.0,,2.2159043398277447,84000019,USA,2830.2984722096617,
Kansas,US,2020-05-11 02:32:34,38.5266,-96.7265,6951,174,371.0,6406.0,20,285.0536890072865,52505.0,657.0,2.503236944324557,84000020,USA,2153.178527021663,9.451877427708244
Kentucky,US,2020-05-11 02:32:34,37.6681,-84.6701,6440,304,2308.0,3828.0,21,188.12240692687732,86923.0,1757.0,4.720496894409939,84000021,USA,2539.155897097044,27.282608695652176
Louisiana,US,2020-05-11 02:32:34,31.1695,-91.8678,31600,2286,20316.0,8998.0,22,687.3650556656935,215872.0,,7.234177215189874,84000022,USA,4695.660420780525,
Maine,US,2020-05-11 02:32:34,44.6939,-69.3819,1436,64,861.0,511.0,23,122.31624029178728,23528.0,199.0,4.456824512534818,84000023,USA,2004.0783437222642,13.857938718662954
Maryland,US,2020-05-11 02:32:34,39.0639,-76.8021,32587,1644,2293.0,28650.0,24,548.2948546565186,159931.0,5955.0,5.044956577776414,84000024,USA,2690.930260535541,18.27415840672661
Massachusetts,US,2020-05-11 02:32:34,42.2302,-71.5301,77793,4979,,72814.0,25,1133.3855495200016,388389.0,7617.0,6.400318794750169,84000025,USA,5658.535860456905,9.791369403416759
Michigan,US,2020-05-11 02:32:34,43.3266,-84.5361,47182,4555,22686.0,19941.0,26,592.1986469876277,285678.0,,9.654105379170023,84000026,USA,3585.6497196840223,
Minnesota,US,2020-05-11 02:32:34,45.6945,-93.9002,11271,578,6882.0,3811.0,27,227.86056898225516,111088.0,1657.0,5.128205128205129,84000027,USA,2245.814469621219,14.701446189335465
